"No.","Time","Source","Destination","Protocol","Length","Info"
"188","3.052074","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=155912 Win=65792 Len=0"
"189","3.052539","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=155912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"190","3.052671","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=157312 Win=65792 Len=0"
"191","3.052854","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=157312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"192","3.052999","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=158712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"193","3.053100","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=160112 Win=65792 Len=0"
"194","3.074450","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=160112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"195","3.086985","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=161512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"196","3.086985","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=162912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"197","3.087375","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=164312 Win=65792 Len=0"
"198","3.087645","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"199","3.087768","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=165712 Win=65792 Len=0"
"200","3.087905","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=165712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"201","3.088068","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=167112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"202","3.088185","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=168512 Win=65792 Len=0"
"203","3.096798","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=168512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"204","3.098278","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=169912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"205","3.098430","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=171312 Win=65792 Len=0"
"206","3.104441","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=171312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"207","3.110569","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=172712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"208","3.110925","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=174112 Win=65792 Len=0"
"209","3.137095","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=174112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"210","3.140715","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=175512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"211","3.141075","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=176912 Win=65792 Len=0"
"212","3.141363","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=176912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"213","3.141594","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=178312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"214","3.141694","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=179712 Win=65792 Len=0"
"215","3.141858","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=179712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"216","3.184007","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=181112 Win=65792 Len=0"
"217","3.199396","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"218","3.211591","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=182512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"219","3.211701","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=183912 Win=65792 Len=0"
"220","3.269195","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=183912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"221","3.302188","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=185312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"222","3.302345","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=186712 Win=65792 Len=0"
"223","3.313468","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=186712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"224","3.313468","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=188112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"225","3.313580","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=189512 Win=65792 Len=0"
"226","3.313672","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=189512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"227","3.313952","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=190912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"228","3.314012","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=192312 Win=65792 Len=0"
"229","3.321431","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=192312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"230","3.333624","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=193712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"231","3.333985","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=195112 Win=65792 Len=0"
"232","3.351410","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=195112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"233","3.364003","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"234","3.364327","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=197912 Win=65792 Len=0"
"235","3.364575","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=197912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"236","3.364707","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=199312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"237","3.364813","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=200712 Win=65792 Len=0"
"238","3.395754","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=200712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"239","3.435978","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=202112 Win=65792 Len=0"
"240","3.548738","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=202112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"241","3.560898","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=203512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"242","3.561231","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=204912 Win=65792 Len=0"
"243","3.995414","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=204912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"244","4.007358","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=206312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"245","4.007447","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=207712 Win=65792 Len=0"
"246","4.007539","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=207712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"247","4.007855","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=209112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"248","4.007878","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=210512 Win=65792 Len=0"
"249","4.008126","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=210512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"250","4.008398","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=211912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"251","4.008421","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=213312 Win=65792 Len=0"
"252","4.012509","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"253","4.013214","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=214712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"254","4.013214","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=216112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"255","4.013292","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=217512 Win=65792 Len=0"
"256","4.013368","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=217512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"257","4.013408","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=218912 Win=65792 Len=0"
"258","4.013463","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=218912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"259","4.013790","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=220312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"260","4.013846","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=221712 Win=65792 Len=0"
"261","4.018257","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=221712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"262","4.018361","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=223112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"263","4.018395","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=224512 Win=65792 Len=0"
"264","4.018676","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=224512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"265","4.019034","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=225912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"266","4.019078","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=227312 Win=65792 Len=0"
"267","4.031463","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=227312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"268","4.043902","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=228712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"269","4.044231","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=230112 Win=65792 Len=0"
"270","4.058199","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"271","4.075848","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=231512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"272","4.076199","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=232912 Win=65792 Len=0"
"273","4.087794","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=232912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"274","4.093596","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=234312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"275","4.094018","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=235712 Win=65792 Len=0"
"276","4.094331","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=235712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"277","4.138538","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=237112 Win=65792 Len=0"
"279","4.614942","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=237112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"280","4.623769","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=238512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"281","4.624120","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=239912 Win=65792 Len=0"
"282","4.624430","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=239912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"283","4.624573","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=241312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"284","4.624667","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=242712 Win=65792 Len=0"
"286","4.643775","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=242712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"287","4.644225","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=244112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"288","4.644350","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=245512 Win=65792 Len=0"
"289","4.645004","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=245512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"290","4.645004","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"291","4.645004","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=248312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"292","4.645004","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=249712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"293","4.645004","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=251112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"294","4.645294","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=252512 Win=65792 Len=0"
"295","4.645603","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=252512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"296","4.645603","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=253912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"297","4.645603","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=255312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"298","4.645603","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=256712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"299","4.645771","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=258112 Win=65792 Len=0"
"300","4.645960","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=258112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"301","4.646077","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=259512 Win=65792 Len=0"
"302","4.646349","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=259512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"303","4.646763","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=260912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"304","4.646904","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=262312 Win=65792 Len=0"
"305","4.647160","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"306","4.647292","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=263712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"307","4.647396","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=265112 Win=65792 Len=0"
"308","4.655789","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=265112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"309","4.655963","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=266512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"310","4.656007","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=267912 Win=65792 Len=0"
"311","4.661164","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=267912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"312","4.661426","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=269312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"313","4.661458","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=270712 Win=65792 Len=0"
"314","4.678195","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=270712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"315","4.690400","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=272112 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"316","4.690488","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=273512 Win=65792 Len=0"
"317","4.690588","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=273512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"318","4.690893","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=274912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"319","4.690904","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=276312 Win=65792 Len=0"
"320","4.714498","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=276312 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"321","4.726260","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [PSH, ACK] Seq=277712 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"322","4.726587","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=279112 Win=65792 Len=0"
"323","4.726876","27.112.79.120","192.168.43.150","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"324","4.726876","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=280512 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
"325","4.727054","192.168.43.150","27.112.79.120","TCP","54","63761  >  443 [ACK] Seq=1334 Ack=281912 Win=65792 Len=0"
"326","4.727197","27.112.79.120","192.168.43.150","TCP","1454","443  >  63761 [ACK] Seq=281912 Ack=1334 Win=5532 Len=1400 [TCP segment of a reassembled PDU]"
